time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-2.4920931719176243,6.902954678894575,23.80138711653772,0.319379456467237,0.21086408357560416,0.0,-2.691423225291983,5.4916986998689294,5.126557028366138,0.07236874830550172,0.14166223163195735,0.0,452.85623243047746,451.666880460156,451.8133325177847,450.86342525172336
3.780000000000003,-2.657516963681834,7.237598306986128,24.10852562297469,0.3238101748103821,0.22035278675785097,0.0,-2.823413471663155,5.663033806576505,5.110637139782025,0.07664447107471813,0.17928376272846674,0.0,456.7262955784049,459.73954556206456,458.3073274273862,458.65118654147136
3.840000000000003,-2.831119480672682,7.582656942503937,24.414988141787763,0.3281325712251073,0.2309133864516264,0.0,-2.964166988569857,5.83881960192213,5.103876232831128,0.06072457461403365,0.1685048100118363,0.0,463.42679369968977,462.6069371990373,463.8817895580537,462.63335235780585
3.900000000000003,-3.013530731651629,7.938507139570154,24.721662938133193,0.3317168663430232,0.2413518377848849,0.0,-3.1169979540159654,6.022614775457723,5.11758150307601,0.05768973273279579,0.18311903467731727,0.0,470.6736902526907,471.83066875591254,472.3810243621565,472.14915965295575
3.960000000000003,-3.205324903715381,8.30539808476604,25.02913598496436,0.3351018612606209,0.252424098850093,0.0,-3.2769794132148915,6.206790943451129,5.130429279058019,0.05374143536284946,0.18722991573967113,0.0,473.9843091961783,474.33086411129125,473.5214630295976,473.2195034547451
4.020000000000002,-3.4062536848912317,8.682474475405758,25.334857193978362,0.3378314730302101,0.2633748130104481,0.0,-3.4214836931903467,6.362233152033464,5.059753262254283,0.018871830215411334,0.17085919603943625,0.0,449.86538903282656,448.5690990452828,448.79304295274994,445.9540208991318
4.080000000000001,-3.6157556691204635,9.068506590305166,25.635329847297644,0.3385358907800917,0.2737244380006736,0.0,-3.562712813783792,6.505212220986207,4.9558113548054,-0.008993624140717296,0.17557313981510606,0.0,437.4437447641021,437.86528179941496,439.05351206523454,436.73470256412463
4.14,-3.8342401923066904,9.463453099155581,25.93068211121034,0.3379678532328745,0.2845310905257721,0.0,-3.720925958167811,6.65914808448324,4.888852345363175,-0.010431878230045818,0.18790637633847765,0.0,449.80906663431705,450.8377436023189,451.87091385272674,451.7550471555035
4.199999999999998,-4.0616856038558025,9.866738816940329,26.219684914717902,0.3374409191011498,0.29605310841392196,0.0,-3.8614794893712254,6.783358845284494,4.744660071993214,-0.0056717332499945225,0.19921099027976436,0.0,423.8582683402639,424.866671728563,424.7261945928522,425.1345051760475
4.259999999999997,-4.296850885166609,10.276440323149084,26.49729649724774,0.3371605034869338,0.3081304725386387,0.0,-3.9783140705220403,6.873232130405894,4.5097257582164625,-0.0027484401735682297,0.20514593618546098,0.0,389.6811794949121,390.28161380391896,389.32808474203335,389.60168556225256
4.319999999999996,-4.539787100036001,10.69209130907452,26.762607705419523,0.33712807243575327,0.320921297252613,0.0,-4.120524260942517,6.9815105891445475,4.334156751421829,0.0035455424084997263,0.22570303719828444,0.0,410.4547888348584,412.3239526589761,410.9597522091264,411.5174628741301
4.379999999999995,-4.793313286136094,11.116013104592959,27.022644248777095,0.33727146023385934,0.3344569148466361,0.0,-4.331326737892436,7.148479389217467,4.332569368401237,-2.8316835890395547e-05,0.22537432460361242,0.0,472.6098249813423,472.6316662170391,473.3765675517061,473.1013531492892
4.439999999999993,-5.0583719363625566,11.5485620564602,27.278814721202316,0.3375560752992435,0.34857825379711826,0.0,-4.504978514359539,7.269365694082908,4.206128253096359,0.01289589508138059,0.2501642009497323,0.0,430.5779390941931,432.7268077508816,431.8741750789937,432.96318718313427
